,Ts,P1,P2,P3,P4,P5,Ts_last,P_tot
15,84.990419190732,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3723916465528,1076408.8138463506
16,84.9518644575705,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3728834640308,1074806.8502609385
17,84.940099477259,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3733422335611,1074441.4257377933
18,84.9428578435748,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3737768164764,1074740.7471706662
19,84.9908905260901,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3741969647289,1077161.3301134685
20,84.9420652333143,-206122.7144,-218924.7536,-204452.8832,-221151.1952,-205009.4936,84.3746082966807,1074958.4138411642
21,84.9780496341183,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.3811635346782,1333538.5553103092
22,84.9673189340882,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.3881130302416,1343464.7206841863
23,84.9515825633413,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.39492014095,1353953.9793383558
24,84.9260970486513,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4010347080799,1361538.5381503461
25,84.9642671975551,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4060085777525,1370606.63791905
26,84.9979280003955,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4098494389825,1377771.6244256585
27,84.9538401608428,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4130062498832,1379219.5432933527
28,84.9587098536235,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4160455432903,1382700.8327836415
29,85.0109365809278,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4193566490436,1388338.040753477
30,84.9744583368812,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4230530061664,1388295.5817549042
31,84.9480391064924,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4270303075139,1388448.3392620212
32,84.912480734985,-241342.0535,-327784.529,-230066.948,-342818.003,-233825.3165,84.4310809584447,1387728.510113975
33,84.9263676837573,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4321133483319,1287407.998451594
34,84.9615264140954,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4326333450315,1286385.9871415761
35,84.9439829622227,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4332998241624,1281667.0608675645
36,84.9831856559499,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.434155031995,1280563.593520139
37,84.9736192546974,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4351744545881,1277498.7523831152
38,84.9515390601712,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4362889258463,1274305.7029179672
39,84.9963436133185,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4373535257998,1275142.3489581747
40,84.9590957314616,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4381913114062,1271805.222449948
41,84.9860808874688,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4386623720769,1272174.4466833244
42,84.9854554904989,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.438706879271,1271222.6292918536
43,84.9622954411705,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4383501213433,1269187.9017982485
44,84.9917497615685,-227117.1494,-283816.6436,-219721.5632,-293677.4252,-222186.7586,84.4376774103161,1270134.762109804
45,84.9512821786821,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4360866309299,1239644.3276540323
46,84.9496808482373,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.434368756595,1238325.5824301282
47,85.0117095299584,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4327552209173,1240291.6297586528
48,85.0048795409337,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.43132841934,1238812.1523486997
49,84.9378631279872,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4301222868628,1234379.8572378834
50,84.9671582444903,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4291302177283,1235265.4925870155
51,85.009289058314,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4283098637377,1236977.8387188439
52,84.9126738211457,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4276016092728,1231417.4456583965
53,84.9782497314015,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4269484469187,1234544.7463077875
54,84.983510440315,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4263126013886,1234539.181985163
55,84.980461452357,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4256850057077,1234149.5496361305
56,84.9578524960983,-223375.7315,-272252.261,-217000.532,-280752.527,-219125.5985,84.4250815697887,1232765.153347361
57,84.9832522403108,-215895.0638,-249130.1972,-211560.0464,-254910.2204,-213005.0522,84.4230726194702,1177189.712331727
58,84.9720967549701,-215895.0638,-249130.1972,-211560.0464,-254910.2204,-213005.0522,84.4210751964213,1175152.1566543262
